run_id,split,index,filename,sentence_id,n_moves,sentence
cnn3_glove,train,2254,c_2254.png,c_2254,5,"X is in top right, middle right, and bottom right; O is in center and lower left."
cnn3_glove,train,3093,c_3093.png,c_3093,6,"There is X in upper left, top right, and lower left and O in center left, middle right, and bottom center."
cnn3_glove,train,62,c_62.png,c_62,2,center has X; middle right has O.
cnn3_glove,train,354,c_354.png,c_354,4,There is X in upper left and lower left and O in top middle and upper right.
cnn3_glove,train,1381,c_1381.png,c_1381,5,"X is in top left, top center, and lower left; O is in center and bottom right."
cnn3_glove,train,1693,c_1693.png,c_1693,5,"upper left, center, and bottom center has X; center left and lower right has O."
cnn3_glove,train,3682,c_3682.png,c_3682,6,"X is in center left, center, and bottom middle; O is in top middle, middle right, and bottom right."
cnn3_glove,train,512,c_512.png,c_512,4,X is in top right and bottom right; O is in upper left and center.
cnn3_glove,train,87,c_87.png,c_87,3,There is X in top center and middle left and O in top left.
cnn3_glove,train,4437,c_4437.png,c_4437,7,"top left, middle, bottom center, and bottom right has X; top center, center right, and bottom left has O."
cnn3_glove,train,3775,c_3775.png,c_3775,6,"middle left, middle right, and lower right has X; top right, center, and lower left has O."
cnn3_glove,train,2177,c_2177.png,c_2177,5,"X is in middle left, center, and bottom center; O is in top right and lower left."
cnn3_glove,train,731,c_731.png,c_731,4,X is in top middle and middle right; O is in upper right and bottom middle.
cnn3_glove,train,4692,c_4692.png,c_4692,7,"top center, center left, bottom left, and bottom right has X; upper right, center, and center right has O."
cnn3_glove,train,2129,c_2129.png,c_2129,5,"There is X in bottom left, bottom center, and lower right and O in top center and center."
cnn3_glove,train,3767,c_3767.png,c_3767,6,"X is in top right, center left, and lower right; O is in middle, center right, and lower left."
cnn3_glove,train,664,c_664.png,c_664,4,There is X in upper left and lower left and O in bottom center and lower right.
cnn3_glove,train,1521,c_1521.png,c_1521,5,"X is in top left, upper right, and lower left; O is in middle left and lower right."
cnn3_glove,train,86,c_86.png,c_86,3,upper left and middle left has X; top center has O.
cnn3_glove,train,466,c_466.png,c_466,4,There is X in upper left and top right and O in middle left and center right.
cnn3_glove,train,2042,c_2042.png,c_2042,5,"top middle, center left, and bottom right has X; center and bottom center has O."
cnn3_glove,train,2572,c_2572.png,c_2572,6,"upper left, upper right, and bottom right has X; top center, center, and middle right has O."
cnn3_glove,train,4452,c_4452.png,c_4452,7,"X is in middle, lower left, bottom middle, and bottom right; O is in upper left, top center, and middle right."
cnn3_glove,train,1953,c_1953.png,c_1953,5,"top center, middle right, and lower left has X; upper right and bottom center has O."
cnn3_glove,train,3451,c_3451.png,c_3451,6,"X is in top center, upper right, and center left; O is in center, bottom center, and lower right."
cnn3_glove,train,428,c_428.png,c_428,4,X is in top center and bottom left; O is in top left and center right.
cnn3_glove,train,109,c_109.png,c_109,3,There is X in top left and top right and O in center right.
cnn3_glove,train,2918,c_2918.png,c_2918,6,"upper left, center right, and lower right has X; top middle, middle, and bottom left has O."
cnn3_glove,train,572,c_572.png,c_572,4,middle left and lower right has X; top left and middle has O.
cnn3_glove,train,2418,c_2418.png,c_2418,6,"There is X in top right, middle left, and bottom right and O in upper left, top center, and center."
cnn3_glove,train,3802,c_3802.png,c_3802,6,"There is X in top right, center left, and bottom right and O in middle, lower left, and bottom center."
cnn3_glove,train,1532,c_1532.png,c_1532,5,"X is in upper left, upper right, and bottom right; O is in center left and bottom middle."
cnn3_glove,train,4988,c_4988.png,c_4988,8,"top center, center left, center right, and lower right has X; upper left, upper right, middle, and bottom middle has O."
cnn3_glove,train,2652,c_2652.png,c_2652,6,"There is X in upper right, lower left, and bottom middle and O in upper left, top middle, and middle right."
cnn3_glove,train,662,c_662.png,c_662,4,center right and bottom right has X; top left and bottom middle has O.
cnn3_glove,train,1651,c_1651.png,c_1651,5,"There is X in top left, middle left, and middle right and O in center and bottom center."
cnn3_glove,train,1594,c_1594.png,c_1594,5,"X is in top left, middle, and lower right; O is in upper right and bottom middle."
cnn3_glove,train,5134,c_5134.png,c_5134,8,"X is in top center, middle left, middle right, and bottom middle; O is in upper left, center, bottom left, and lower right."
cnn3_glove,train,3650,c_3650.png,c_3650,6,"There is X in center, center right, and bottom left and O in top center, center left, and bottom middle."
cnn3_glove,train,5104,c_5104.png,c_5104,8,"There is X in top middle, center, middle right, and lower right and O in top left, top right, lower left, and bottom center."
cnn3_glove,train,3882,c_3882.png,c_3882,7,"There is X in top left, center left, center, and bottom left and O in top middle, top right, and center right."
cnn3_glove,train,4446,c_4446.png,c_4446,7,"X is in top center, middle right, lower left, and bottom right; O is in upper left, middle, and bottom middle."
cnn3_glove,train,2188,c_2188.png,c_2188,5,"There is X in center left, lower left, and lower right and O in top right and center."
cnn3_glove,train,4616,c_4616.png,c_4616,7,"X is in top right, center, bottom center, and lower right; O is in top left, center right, and bottom left."
cnn3_glove,train,1227,c_1227.png,c_1227,5,"There is X in top middle, top right, and bottom right and O in top left and lower left."
cnn3_glove,train,3958,c_3958.png,c_3958,7,"X is in upper left, top center, middle, and bottom middle; O is in top right, center left, and bottom left."
cnn3_glove,train,456,c_456.png,c_456,4,upper left and lower right has X; top middle and bottom middle has O.
cnn3_glove,train,290,c_290.png,c_290,3,X is in center left and bottom center; O is in middle right.
cnn3_glove,train,4270,c_4270.png,c_4270,7,"X is in top middle, lower left, bottom middle, and bottom right; O is in upper left, top right, and center right."
cnn3_glove,train,4106,c_4106.png,c_4106,7,"top center, top right, middle right, and bottom right has X; upper left, center left, and bottom center has O."
cnn3_glove,train,2429,c_2429.png,c_2429,6,"There is X in top center, upper right, and middle left and O in top left, center right, and bottom left."
cnn3_glove,train,185,c_185.png,c_185,3,top middle and middle has X; center left has O.
cnn3_glove,train,752,c_752.png,c_752,4,There is X in top right and bottom right and O in top middle and lower left.
cnn3_glove,train,902,c_902.png,c_902,4,There is X in center left and lower right and O in upper right and middle.
cnn3_glove,train,2337,c_2337.png,c_2337,5,"X is in center right, bottom left, and lower right; O is in center left and bottom middle."
cnn3_glove,train,4655,c_4655.png,c_4655,7,"top middle, top right, center, and middle right has X; middle left, bottom left, and bottom middle has O."
cnn3_glove,train,2660,c_2660.png,c_2660,6,"X is in upper left, center right, and lower left; O is in top center, upper right, and bottom right."
cnn3_glove,train,398,c_398.png,c_398,4,X is in top center and bottom right; O is in top left and center left.
cnn3_glove,train,4902,c_4902.png,c_4902,8,"There is X in upper left, middle right, lower left, and bottom middle and O in top middle, upper right, center left, and center."
cnn3_glove,train,706,c_706.png,c_706,4,X is in top center and top right; O is in middle and bottom left.
cnn3_glove,train,3576,c_3576.png,c_3576,6,"X is in upper right, middle, and bottom right; O is in top middle, middle right, and lower left."
cnn3_glove,train,1334,c_1334.png,c_1334,5,"top left, middle left, and bottom right has X; top center and bottom center has O."
cnn3_glove,train,3607,c_3607.png,c_3607,6,"X is in top center, bottom left, and bottom middle; O is in upper right, middle, and bottom right."
cnn3_glove,train,1018,c_1018.png,c_1018,4,X is in middle left and center; O is in bottom left and bottom middle.
cnn3_glove,train,4300,c_4300.png,c_4300,7,"X is in top center, center right, lower left, and bottom middle; O is in top left, center left, and center."
cnn3_glove,train,1475,c_1475.png,c_1475,5,"upper left, middle, and bottom right has X; top right and center left has O."
cnn3_glove,train,778,c_778.png,c_778,4,There is X in top middle and middle left and O in middle and lower right.
cnn3_glove,train,4702,c_4702.png,c_4702,7,"X is in upper right, middle left, bottom left, and lower right; O is in top center, middle, and center right."
cnn3_glove,train,2090,c_2090.png,c_2090,5,"X is in top middle, middle, and center right; O is in lower left and bottom middle."
cnn3_glove,train,1143,c_1143.png,c_1143,5,"X is in top left, top right, and center; O is in top middle and center right."
cnn3_glove,train,4488,c_4488.png,c_4488,7,"upper left, upper right, center, and lower right has X; center left, middle right, and lower left has O."
cnn3_glove,train,5064,c_5064.png,c_5064,8,"There is X in top center, center left, middle right, and bottom middle and O in top left, top right, lower left, and bottom right."
cnn3_glove,train,4939,c_4939.png,c_4939,8,"X is in top center, upper right, center left, and middle right; O is in top left, middle, bottom left, and lower right."
cnn3_glove,train,501,c_501.png,c_501,4,X is in middle and bottom left; O is in upper left and upper right.
cnn3_glove,train,891,c_891.png,c_891,4,There is X in middle and bottom left and O in upper right and middle left.
cnn3_glove,train,769,c_769.png,c_769,4,center left and center has X; top center and bottom left has O.
cnn3_glove,train,4943,c_4943.png,c_4943,8,"There is X in top middle, top right, middle right, and lower left and O in top left, middle left, center, and lower right."
cnn3_glove,train,5202,c_5202.png,c_5202,8,"X is in top middle, center, center right, and bottom left; O is in top right, center left, bottom center, and bottom right."
cnn3_glove,train,3976,c_3976.png,c_3976,7,"top middle, center, lower left, and bottom center has X; top left, top right, and middle left has O."
cnn3_glove,train,4857,c_4857.png,c_4857,7,"There is X in upper right, middle left, middle, and bottom middle and O in middle right, lower left, and bottom right."
cnn3_glove,train,2535,c_2535.png,c_2535,6,"X is in top left, upper right, and center right; O is in top middle, middle, and bottom left."
cnn3_glove,train,3334,c_3334.png,c_3334,6,"center left, middle right, and bottom middle has X; top left, bottom left, and bottom right has O."
cnn3_glove,train,2915,c_2915.png,c_2915,6,"X is in top left, center, and middle right; O is in top middle, lower left, and lower right."
cnn3_glove,train,1838,c_1838.png,c_1838,5,"upper right, center right, and lower left has X; top middle and middle left has O."
cnn3_glove,train,753,c_753.png,c_753,4,There is X in lower left and lower right and O in top middle and top right.
cnn3_glove,train,3678,c_3678.png,c_3678,6,"X is in top middle, center, and lower right; O is in center left, middle right, and bottom middle."
cnn3_glove,train,4066,c_4066.png,c_4066,7,"top left, upper right, center left, and bottom left has X; top center, center right, and bottom right has O."
cnn3_glove,train,403,c_403.png,c_403,4,X is in top middle and middle; O is in upper left and center right.
cnn3_glove,train,3288,c_3288.png,c_3288,6,"X is in middle right, bottom left, and lower right; O is in upper left, middle left, and center."
cnn3_glove,train,1397,c_1397.png,c_1397,5,"There is X in top middle, middle, and lower right and O in top left and bottom center."
cnn3_glove,train,270,c_270.png,c_270,3,There is X in bottom left and bottom right and O in upper right.
cnn3_glove,train,4641,c_4641.png,c_4641,7,"X is in center left, center, bottom left, and bottom center; O is in upper left, middle right, and lower right."
cnn3_glove,train,904,c_904.png,c_904,4,X is in top right and middle left; O is in center right and bottom left.
cnn3_glove,train,1401,c_1401.png,c_1401,5,"X is in top left, top middle, and bottom left; O is in center right and bottom middle."
cnn3_glove,train,1442,c_1442.png,c_1442,5,"There is X in upper left, top right, and center right and O in center left and center."
cnn3_glove,train,2287,c_2287.png,c_2287,5,"X is in middle right, bottom left, and lower right; O is in top right and bottom middle."
cnn3_glove,train,1120,c_1120.png,c_1120,5,"upper left, top center, and top right has X; middle left and bottom center has O."
cnn3_glove,train,1492,c_1492.png,c_1492,5,"There is X in top left, top right, and bottom middle and O in center left and center right."
cnn3_glove,train,252,c_252.png,c_252,3,X is in center and bottom middle; O is in top right.
cnn3_glove,train,3079,c_3079.png,c_3079,6,"There is X in upper left, middle, and bottom middle and O in top right, middle left, and lower right."
cnn3_glove,train,1787,c_1787.png,c_1787,5,"There is X in center right, lower left, and lower right and O in upper left and bottom middle."
cnn3_glove,train,4176,c_4176.png,c_4176,7,"upper left, upper right, center, and lower right has X; top center, middle right, and lower left has O."
cnn3_glove,train,1036,c_1036.png,c_1036,4,X is in middle left and center right; O is in bottom left and bottom center.
cnn3_glove,train,4117,c_4117.png,c_4117,7,"X is in top left, top middle, center left, and bottom middle; O is in top right, bottom left, and lower right."
cnn3_glove,train,1105,c_1105.png,c_1105,5,"X is in top left, center left, and middle right; O is in top center and upper right."
cnn3_glove,train,2970,c_2970.png,c_2970,6,"X is in top left, center right, and bottom middle; O is in top middle, lower left, and lower right."
cnn3_glove,train,4751,c_4751.png,c_4751,7,"X is in top center, middle left, lower left, and lower right; O is in upper right, middle, and bottom middle."
cnn3_glove,train,2421,c_2421.png,c_2421,6,"There is X in top left, top middle, and middle left and O in upper right, middle right, and bottom left."
cnn3_glove,train,2697,c_2697.png,c_2697,6,"X is in upper left, bottom left, and lower right; O is in top center, upper right, and bottom center."
cnn3_glove,train,2902,c_2902.png,c_2902,6,"X is in top middle, middle, and center right; O is in upper left, lower left, and bottom center."
cnn3_glove,train,9,c_9.png,c_9,1,There is X in bottom right.
cnn3_glove,train,2079,c_2079.png,c_2079,5,"middle right, bottom middle, and lower right has X; top center and center left has O."
cnn3_glove,train,3568,c_3568.png,c_3568,6,"There is X in top middle, upper right, and bottom right and O in middle, center right, and lower left."
cnn3_glove,train,5079,c_5079.png,c_5079,8,"X is in top left, top middle, middle, and bottom left; O is in upper right, middle right, bottom center, and bottom right."
cnn3_glove,train,2043,c_2043.png,c_2043,5,"There is X in top center, middle, and bottom middle and O in middle left and lower right."
cnn3_glove,train,1259,c_1259.png,c_1259,5,"X is in middle left, middle, and bottom left; O is in upper left and top middle."
cnn3_glove,train,2064,c_2064.png,c_2064,5,"X is in top center, middle right, and bottom right; O is in middle left and bottom left."
cnn3_glove,train,737,c_737.png,c_737,4,X is in top center and middle right; O is in upper right and lower right.
cnn3_glove,train,2549,c_2549.png,c_2549,6,"There is X in upper left, top center, and center and O in top right, middle right, and bottom middle."
cnn3_glove,train,1249,c_1249.png,c_1249,5,"There is X in center left, center, and middle right and O in top left and top center."
cnn3_glove,train,5168,c_5168.png,c_5168,8,"X is in upper left, middle right, bottom center, and lower right; O is in top right, middle left, middle, and lower left."
cnn3_glove,train,1217,c_1217.png,c_1217,5,"top center, top right, and bottom center has X; upper left and lower left has O."
cnn3_glove,train,4135,c_4135.png,c_4135,7,"top middle, center left, bottom left, and bottom middle has X; upper left, upper right, and lower right has O."
cnn3_glove,train,2460,c_2460.png,c_2460,6,"X is in upper left, top center, and lower right; O is in upper right, middle left, and center right."
cnn3_glove,train,2911,c_2911.png,c_2911,6,"upper left, top middle, and middle has X; middle right, bottom left, and bottom right has O."
cnn3_glove,train,4334,c_4334.png,c_4334,7,"There is X in top left, top center, center left, and center right and O in center, bottom middle, and lower right."
cnn3_glove,train,782,c_782.png,c_782,4,X is in center left and bottom right; O is in top center and center.
cnn3_glove,train,3321,c_3321.png,c_3321,6,"There is X in middle, bottom left, and bottom middle and O in top left, center left, and lower right."
cnn3_glove,train,4826,c_4826.png,c_4826,7,"middle, lower left, bottom middle, and bottom right has X; top center, top right, and middle right has O."
cnn3_glove,train,4392,c_4392.png,c_4392,7,"X is in top left, top center, middle left, and bottom left; O is in center right, bottom center, and lower right."
cnn3_glove,train,3442,c_3442.png,c_3442,6,"upper right, middle left, and center has X; top center, bottom left, and bottom right has O."
cnn3_glove,train,1084,c_1084.png,c_1084,4,center right and bottom left has X; bottom center and lower right has O.
cnn3_glove,train,832,c_832.png,c_832,4,There is X in top middle and center and O in middle right and lower right.
cnn3_glove,train,1089,c_1089.png,c_1089,4,X is in bottom center and bottom right; O is in middle right and lower left.
cnn3_glove,train,4855,c_4855.png,c_4855,7,"X is in middle right, lower left, bottom center, and lower right; O is in top center, middle left, and center."
cnn3_glove,train,1873,c_1873.png,c_1873,5,"X is in top middle, center left, and bottom left; O is in upper right and bottom right."
cnn3_glove,train,4601,c_4601.png,c_4601,7,"There is X in top left, top right, center right, and lower right and O in center, bottom left, and bottom center."
cnn3_glove,train,380,c_380.png,c_380,4,top center and center right has X; top left and middle left has O.
cnn3_glove,train,701,c_701.png,c_701,4,There is X in top center and middle and O in upper right and center right.
cnn3_glove,train,4547,c_4547.png,c_4547,7,"upper left, center left, center, and lower left has X; top right, bottom center, and bottom right has O."
cnn3_glove,train,2994,c_2994.png,c_2994,6,"X is in upper right, center left, and center right; O is in top left, center, and bottom left."
cnn3_glove,train,4711,c_4711.png,c_4711,7,"X is in top center, upper right, center left, and bottom middle; O is in middle, middle right, and bottom right."
cnn3_glove,train,3468,c_3468.png,c_3468,6,"middle left, bottom middle, and lower right has X; top middle, upper right, and center has O."
cnn3_glove,train,97,c_97.png,c_97,3,There is X in top left and top center and O in bottom center.
cnn3_glove,train,1786,c_1786.png,c_1786,5,"X is in center right, bottom left, and bottom center; O is in top left and bottom right."
cnn3_glove,train,2009,c_2009.png,c_2009,5,"center, middle right, and bottom center has X; top middle and center left has O."
cnn3_glove,train,1437,c_1437.png,c_1437,5,"top center, lower left, and lower right has X; upper left and bottom middle has O."
cnn3_glove,train,1370,c_1370.png,c_1370,5,"X is in upper left, top middle, and center; O is in lower left and bottom middle."
cnn3_glove,train,1814,c_1814.png,c_1814,5,"X is in top center, middle left, and bottom center; O is in upper right and middle."
cnn3_glove,train,2392,c_2392.png,c_2392,6,"There is X in upper left, center left, and bottom middle and O in top center, upper right, and center."
cnn3_glove,train,929,c_929.png,c_929,4,top right and bottom left has X; middle left and bottom right has O.
cnn3_glove,train,4065,c_4065.png,c_4065,7,"There is X in upper left, top right, center left, and center right and O in top center, bottom left, and bottom right."
cnn3_glove,train,1400,c_1400.png,c_1400,5,"There is X in top left, top middle, and center right and O in lower left and bottom middle."
cnn3_glove,train,1832,c_1832.png,c_1832,5,"top middle, upper right, and bottom left has X; middle left and middle right has O."
cnn3_glove,train,5039,c_5039.png,c_5039,8,"There is X in top left, top middle, bottom left, and bottom right and O in top right, center left, center right, and bottom middle."
cnn3_glove,train,4833,c_4833.png,c_4833,7,"X is in top center, middle left, center right, and bottom right; O is in center, lower left, and bottom center."
cnn3_glove,train,1004,c_1004.png,c_1004,4,X is in center and bottom left; O is in center left and center right.
cnn3_glove,train,694,c_694.png,c_694,4,top center and top right has X; middle left and lower right has O.
cnn3_glove,train,2366,c_2366.png,c_2366,6,"upper right, center left, and center right has X; upper left, top middle, and middle has O."
cnn3_glove,train,1385,c_1385.png,c_1385,5,"top left, lower left, and lower right has X; top middle and center has O."
cnn3_glove,train,2468,c_2468.png,c_2468,6,"There is X in top middle, top right, and center right and O in upper left, middle left, and bottom right."
cnn3_glove,train,2849,c_2849.png,c_2849,6,"There is X in top middle, lower left, and bottom right and O in top left, center left, and middle right."
cnn3_glove,train,698,c_698.png,c_698,4,upper right and lower right has X; top middle and middle left has O.
cnn3_glove,train,781,c_781.png,c_781,4,center left and middle has X; top middle and lower right has O.
cnn3_glove,train,1656,c_1656.png,c_1656,5,"center left, middle, and center right has X; upper left and bottom center has O."
cnn3_glove,train,3222,c_3222.png,c_3222,6,"There is X in top left, top right, and bottom right and O in center, bottom left, and bottom center."
cnn3_glove,train,4154,c_4154.png,c_4154,7,"There is X in top left, middle, center right, and bottom middle and O in top middle, top right, and lower left."
cnn3_glove,train,321,c_321.png,c_321,3,There is X in bottom center and lower right and O in center.
cnn3_glove,train,1060,c_1060.png,c_1060,4,There is X in center and middle right and O in lower left and bottom middle.
cnn3_glove,train,4613,c_4613.png,c_4613,7,"upper right, center, center right, and lower left has X; top left, bottom center, and lower right has O."
cnn3_glove,train,297,c_297.png,c_297,3,lower left and bottom center has X; middle left has O.
cnn3_glove,train,3070,c_3070.png,c_3070,6,"X is in middle left, bottom left, and lower right; O is in top left, upper right, and middle."
cnn3_glove,train,4628,c_4628.png,c_4628,7,"upper left, center left, middle right, and lower left has X; middle, bottom center, and lower right has O."
cnn3_glove,train,4563,c_4563.png,c_4563,7,"X is in middle left, lower left, bottom center, and bottom right; O is in top left, upper right, and middle."
cnn3_glove,train,1453,c_1453.png,c_1453,5,"There is X in top left, center left, and center and O in top right and lower left."
cnn3_glove,train,2638,c_2638.png,c_2638,6,"X is in top left, top right, and middle right; O is in top center, bottom left, and bottom middle."
cnn3_glove,train,2860,c_2860.png,c_2860,6,"There is X in upper left, middle left, and lower right and O in top center, center right, and bottom middle."
cnn3_glove,train,3505,c_3505.png,c_3505,6,"There is X in center left, center right, and bottom left and O in top center, top right, and bottom right."
cnn3_glove,train,722,c_722.png,c_722,4,There is X in upper right and bottom right and O in top center and middle.
cnn3_glove,train,2005,c_2005.png,c_2005,5,"X is in top middle, middle right, and bottom center; O is in center left and middle."
cnn3_glove,train,4363,c_4363.png,c_4363,7,"upper left, top middle, center left, and bottom center has X; middle, bottom left, and lower right has O."
cnn3_glove,train,985,c_985.png,c_985,4,X is in middle right and bottom left; O is in top right and lower right.
cnn3_glove,train,2264,c_2264.png,c_2264,5,"X is in upper right, center right, and lower right; O is in center and bottom center."
cnn3_glove,train,2624,c_2624.png,c_2624,6,"upper left, center, and bottom center has X; top center, upper right, and bottom right has O."
cnn3_glove,train,1434,c_1434.png,c_1434,5,"top left, bottom left, and bottom right has X; top middle and bottom middle has O."
cnn3_glove,train,2093,c_2093.png,c_2093,5,"There is X in top center, middle right, and bottom left and O in center and bottom middle."
cnn3_glove,train,4458,c_4458.png,c_4458,7,"X is in upper left, top right, middle, and center right; O is in center left, lower left, and bottom center."
cnn3_glove,train,3071,c_3071.png,c_3071,6,"There is X in middle, bottom left, and bottom right and O in upper left, upper right, and middle left."
cnn3_glove,train,1113,c_1113.png,c_1113,5,"top left, top right, and middle left has X; top center and bottom left has O."
cnn3_glove,train,553,c_553.png,c_553,4,middle left and center has X; upper left and middle right has O.
cnn3_glove,train,1281,c_1281.png,c_1281,5,"X is in upper left, top center, and middle right; O is in center left and bottom left."
cnn3_glove,train,73,c_73.png,c_73,2,There is X in bottom middle and O in center right.
cnn3_glove,train,2920,c_2920.png,c_2920,6,"X is in top center, center, and center right; O is in top left, bottom left, and lower right."
cnn3_glove,train,2063,c_2063.png,c_2063,5,"X is in top center, center right, and lower left; O is in center left and lower right."
cnn3_glove,train,972,c_972.png,c_972,4,X is in top right and lower right; O is in center and bottom center.
cnn3_glove,train,2646,c_2646.png,c_2646,6,"X is in top middle, upper right, and bottom center; O is in upper left, middle right, and lower left."
cnn3_glove,train,4137,c_4137.png,c_4137,7,"top middle, center left, bottom middle, and bottom right has X; upper left, upper right, and bottom left has O."
cnn3_glove,train,4231,c_4231.png,c_4231,7,"There is X in top left, top right, bottom middle, and bottom right and O in top center, center, and lower left."
cnn3_glove,train,1054,c_1054.png,c_1054,4,center left and bottom left has X; bottom middle and bottom right has O.
cnn3_glove,train,1389,c_1389.png,c_1389,5,"There is X in center, lower left, and bottom right and O in upper left and top middle."
cnn3_glove,train,1894,c_1894.png,c_1894,5,"X is in top middle, center, and lower left; O is in top right and center right."
cnn3_glove,train,2024,c_2024.png,c_2024,5,"X is in top middle, center, and bottom center; O is in middle left and lower left."
cnn3_glove,train,4934,c_4934.png,c_4934,8,"top left, upper right, lower left, and lower right has X; top center, middle left, middle, and middle right has O."
cnn3_glove,train,834,c_834.png,c_834,4,There is X in top middle and bottom right and O in center and middle right.
cnn3_glove,train,613,c_613.png,c_613,4,There is X in middle and middle right and O in top left and lower left.
cnn3_glove,train,530,c_530.png,c_530,4,upper right and lower right has X; top left and center right has O.
cnn3_glove,train,2033,c_2033.png,c_2033,5,"top center, middle, and bottom left has X; center left and lower right has O."
cnn3_glove,train,4126,c_4126.png,c_4126,7,"There is X in upper left, top right, bottom left, and lower right and O in top middle, middle left, and bottom center."
cnn3_glove,train,4169,c_4169.png,c_4169,7,"X is in top right, middle right, lower left, and bottom center; O is in upper left, top middle, and center."
cnn3_glove,train,2498,c_2498.png,c_2498,6,"X is in upper left, upper right, and lower left; O is in top middle, center left, and lower right."
cnn3_glove,train,1615,c_1615.png,c_1615,5,"There is X in top left, bottom left, and lower right and O in upper right and center right."
cnn3_glove,train,4080,c_4080.png,c_4080,7,"top center, middle left, center right, and bottom right has X; top left, upper right, and bottom left has O."
cnn3_glove,train,4864,c_4864.png,c_4864,7,"upper right, center left, bottom middle, and lower right has X; center, middle right, and bottom left has O."
cnn3_glove,train,3263,c_3263.png,c_3263,6,"middle left, middle, and bottom left has X; top left, middle right, and bottom center has O."
cnn3_glove,train,4821,c_4821.png,c_4821,7,"There is X in top right, middle right, bottom center, and lower right and O in top middle, middle, and bottom left."
cnn3_glove,train,3819,c_3819.png,c_3819,6,"There is X in upper right, middle left, and bottom middle and O in center right, lower left, and lower right."
cnn3_glove,train,1890,c_1890.png,c_1890,5,"top middle, upper right, and middle has X; center right and bottom left has O."
cnn3_glove,train,2672,c_2672.png,c_2672,6,"upper left, top middle, and center right has X; top right, bottom center, and bottom right has O."
cnn3_glove,train,3303,c_3303.png,c_3303,6,"center, center right, and bottom center has X; top left, middle left, and lower right has O."
cnn3_glove,train,2073,c_2073.png,c_2073,5,"There is X in top center, center right, and bottom middle and O in middle left and lower right."
cnn3_glove,train,1044,c_1044.png,c_1044,4,middle left and bottom right has X; middle right and lower left has O.
cnn3_glove,train,973,c_973.png,c_973,4,X is in center and bottom middle; O is in top right and bottom right.
cnn3_glove,train,4032,c_4032.png,c_4032,7,"X is in top left, top middle, middle left, and center right; O is in upper right, bottom left, and bottom center."
cnn3_glove,train,2288,c_2288.png,c_2288,5,"center right, bottom center, and bottom right has X; top right and lower left has O."
cnn3_glove,train,543,c_543.png,c_543,4,There is X in lower left and bottom right and O in top left and top right.
cnn3_glove,train,4178,c_4178.png,c_4178,7,"X is in top left, upper right, middle right, and bottom right; O is in top middle, middle, and bottom left."
cnn3_glove,train,1907,c_1907.png,c_1907,5,"X is in upper right, middle, and bottom middle; O is in top middle and middle right."
cnn3_glove,train,1087,c_1087.png,c_1087,4,X is in lower left and bottom center; O is in center right and bottom right.
cnn3_glove,train,4584,c_4584.png,c_4584,7,"There is X in top right, middle left, middle right, and bottom right and O in top left, bottom left, and bottom middle."
cnn3_glove,train,95,c_95.png,c_95,3,top left and lower left has X; top middle has O.
cnn3_glove,train,2029,c_2029.png,c_2029,5,"X is in middle, lower left, and bottom middle; O is in top center and center left."
cnn3_glove,train,1797,c_1797.png,c_1797,5,"There is X in upper right, center left, and center right and O in top center and middle."
cnn3_glove,train,2599,c_2599.png,c_2599,6,"There is X in top right, lower left, and bottom middle and O in top left, top middle, and middle."
cnn3_glove,train,4226,c_4226.png,c_4226,7,"X is in upper left, top middle, bottom left, and lower right; O is in upper right, middle, and bottom middle."
cnn3_glove,train,3164,c_3164.png,c_3164,6,"center left, bottom middle, and lower right has X; top left, top right, and bottom left has O."
cnn3_glove,train,3962,c_3962.png,c_3962,7,"There is X in upper left, upper right, center, and lower left and O in top center, center left, and bottom center."
cnn3_glove,train,1865,c_1865.png,c_1865,5,"top middle, bottom left, and bottom center has X; top right and middle left has O."
cnn3_glove,train,2204,c_2204.png,c_2204,5,"upper right, middle right, and bottom center has X; middle left and bottom left has O."
cnn3_glove,train,4273,c_4273.png,c_4273,7,"There is X in upper right, middle right, bottom middle, and lower right and O in upper left, top middle, and lower left."
cnn3_glove,train,4874,c_4874.png,c_4874,7,"There is X in middle left, center right, lower left, and bottom middle and O in top right, center, and bottom right."
cnn3_glove,train,3499,c_3499.png,c_3499,6,"top middle, bottom left, and lower right has X; upper right, center left, and middle right has O."
cnn3_glove,train,3165,c_3165.png,c_3165,6,"X is in top left, top right, and center; O is in middle right, lower left, and bottom middle."
cnn3_glove,train,1157,c_1157.png,c_1157,5,"There is X in top middle, top right, and bottom left and O in upper left and center."
cnn3_glove,train,2821,c_2821.png,c_2821,6,"There is X in top left, center left, and bottom center and O in top middle, center right, and lower left."
cnn3_glove,train,1639,c_1639.png,c_1639,5,"lower left, bottom middle, and lower right has X; top left and top right has O."
cnn3_glove,train,1129,c_1129.png,c_1129,5,"top right, center left, and bottom center has X; top left and top middle has O."
cnn3_glove,train,4753,c_4753.png,c_4753,7,"X is in top middle, middle, bottom left, and lower right; O is in upper right, middle left, and bottom middle."
cnn3_glove,train,558,c_558.png,c_558,4,upper left and bottom left has X; center left and middle has O.
cnn3_glove,train,1844,c_1844.png,c_1844,5,"X is in top center, center left, and bottom center; O is in top right and middle right."
cnn3_glove,train,2861,c_2861.png,c_2861,6,"X is in top left, middle right, and bottom middle; O is in top middle, middle left, and bottom right."
cnn3_glove,train,4219,c_4219.png,c_4219,7,"There is X in top right, middle, center right, and lower right and O in upper left, top center, and bottom middle."
