run_id,image_id,img_path,sentence_id,true_sentence,n_moves,error
LLM-openrouter-sbert,c_490.png,D:\Users\git-repo\1\src\data\images\type-c\c_490.png,c_490,X is in top left and upper right; O is in middle and middle right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4810.png,D:\Users\git-repo\1\src\data\images\type-c\c_4810.png,c_4810,"There is X in top center, middle, middle right, and bottom center and O in upper right, bottom left, and bottom right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2513.png,D:\Users\git-repo\1\src\data\images\type-c\c_2513.png,c_2513,"There is X in upper left, top center, and bottom middle and O in upper right, middle left, and lower right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3859.png,D:\Users\git-repo\1\src\data\images\type-c\c_3859.png,c_3859,"X is in center left, lower left, and lower right; O is in center, center right, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4142.png,D:\Users\git-repo\1\src\data\images\type-c\c_4142.png,c_4142,"top right, lower left, bottom middle, and bottom right has X; upper left, top middle, and middle left has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2531.png,D:\Users\git-repo\1\src\data\images\type-c\c_2531.png,c_2531,"There is X in top left, top middle, and middle and O in upper right, center right, and bottom left.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_550.png,D:\Users\git-repo\1\src\data\images\type-c\c_550.png,c_550,X is in upper left and middle left; O is in center and middle right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4916.png,D:\Users\git-repo\1\src\data\images\type-c\c_4916.png,c_4916,"X is in top right, center left, middle, and bottom middle; O is in upper left, top center, center right, and bottom left.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1962.png,D:\Users\git-repo\1\src\data\images\type-c\c_1962.png,c_1962,"X is in top center, upper right, and lower right; O is in center right and bottom left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4947.png,D:\Users\git-repo\1\src\data\images\type-c\c_4947.png,c_4947,"top center, center left, center right, and bottom left has X; upper left, upper right, center, and bottom right has O.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4554.png,D:\Users\git-repo\1\src\data\images\type-c\c_4554.png,c_4554,"X is in upper right, center left, middle, and bottom left; O is in upper left, bottom middle, and bottom right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3647.png,D:\Users\git-repo\1\src\data\images\type-c\c_3647.png,c_3647,"There is X in center left, center right, and bottom left and O in top middle, center, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_5026.png,D:\Users\git-repo\1\src\data\images\type-c\c_5026.png,c_5026,"X is in upper right, middle left, center, and bottom middle; O is in upper left, top center, lower left, and bottom right.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3790.png,D:\Users\git-repo\1\src\data\images\type-c\c_3790.png,c_3790,"X is in middle left, middle, and bottom center; O is in top right, center right, and lower right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2567.png,D:\Users\git-repo\1\src\data\images\type-c\c_2567.png,c_2567,"There is X in upper left, top center, and middle and O in upper right, center right, and bottom right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_210.png,D:\Users\git-repo\1\src\data\images\type-c\c_210.png,c_210,X is in center and lower right; O is in top center.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1503.png,D:\Users\git-repo\1\src\data\images\type-c\c_1503.png,c_1503,"top left, middle left, and middle right has X; upper right and bottom right has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1002.png,D:\Users\git-repo\1\src\data\images\type-c\c_1002.png,c_1002,X is in middle left and bottom left; O is in middle and middle right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1395.png,D:\Users\git-repo\1\src\data\images\type-c\c_1395.png,c_1395,"There is X in top left, bottom middle, and lower right and O in top middle and middle.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1317.png,D:\Users\git-repo\1\src\data\images\type-c\c_1317.png,c_1317,"There is X in top center, middle left, and bottom middle and O in upper left and lower left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2481.png,D:\Users\git-repo\1\src\data\images\type-c\c_2481.png,c_2481,"There is X in top left, upper right, and bottom middle and O in top middle, middle left, and lower left.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_5006.png,D:\Users\git-repo\1\src\data\images\type-c\c_5006.png,c_5006,"X is in top left, upper right, center, and bottom middle; O is in top center, middle left, lower left, and bottom right.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4812.png,D:\Users\git-repo\1\src\data\images\type-c\c_4812.png,c_4812,"top center, middle, bottom left, and lower right has X; upper right, middle right, and bottom center has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_814.png,D:\Users\git-repo\1\src\data\images\type-c\c_814.png,c_814,top center and center left has X; bottom center and bottom right has O.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3443.png,D:\Users\git-repo\1\src\data\images\type-c\c_3443.png,c_3443,"X is in top right, center left, and bottom left; O is in top center, center, and lower right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3544.png,D:\Users\git-repo\1\src\data\images\type-c\c_3544.png,c_3544,"X is in center left, bottom left, and bottom center; O is in top center, upper right, and lower right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3404.png,D:\Users\git-repo\1\src\data\images\type-c\c_3404.png,c_3404,"There is X in top middle, middle, and bottom right and O in upper right, center left, and center right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3689.png,D:\Users\git-repo\1\src\data\images\type-c\c_3689.png,c_3689,"There is X in middle, bottom middle, and bottom right and O in top middle, middle left, and middle right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4627.png,D:\Users\git-repo\1\src\data\images\type-c\c_4627.png,c_4627,"top left, middle left, center, and bottom right has X; middle right, lower left, and bottom center has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3724.png,D:\Users\git-repo\1\src\data\images\type-c\c_3724.png,c_3724,"middle left, bottom middle, and bottom right has X; top center, middle right, and bottom left has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1484.png,D:\Users\git-repo\1\src\data\images\type-c\c_1484.png,c_1484,"There is X in upper left, center left, and bottom left and O in upper right and middle right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1372.png,D:\Users\git-repo\1\src\data\images\type-c\c_1372.png,c_1372,"There is X in upper left, top center, and bottom middle and O in middle and lower left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4516.png,D:\Users\git-repo\1\src\data\images\type-c\c_4516.png,c_4516,"top left, upper right, middle right, and lower right has X; center left, middle, and bottom center has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_630.png,D:\Users\git-repo\1\src\data\images\type-c\c_630.png,c_630,X is in top left and bottom center; O is in center and lower left.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_476.png,D:\Users\git-repo\1\src\data\images\type-c\c_476.png,c_476,There is X in top right and bottom left and O in top left and center left.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1483.png,D:\Users\git-repo\1\src\data\images\type-c\c_1483.png,c_1483,"There is X in top left, center left, and center right and O in upper right and lower left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3326.png,D:\Users\git-repo\1\src\data\images\type-c\c_3326.png,c_3326,"upper left, center left, and bottom right has X; center right, bottom left, and bottom center has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_704.png,D:\Users\git-repo\1\src\data\images\type-c\c_704.png,c_704,There is X in top right and center right and O in top middle and middle.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2538.png,D:\Users\git-repo\1\src\data\images\type-c\c_2538.png,c_2538,"There is X in top left, center, and lower left and O in top center, top right, and middle right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4497.png,D:\Users\git-repo\1\src\data\images\type-c\c_4497.png,c_4497,"X is in top left, center right, bottom left, and lower right; O is in top right, middle left, and center.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4187.png,D:\Users\git-repo\1\src\data\images\type-c\c_4187.png,c_4187,"X is in top middle, upper right, center right, and lower right; O is in top left, center, and bottom left.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_959.png,D:\Users\git-repo\1\src\data\images\type-c\c_959.png,c_959,There is X in top right and bottom left and O in center and bottom middle.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4004.png,D:\Users\git-repo\1\src\data\images\type-c\c_4004.png,c_4004,"X is in top right, center left, lower left, and bottom right; O is in upper left, top center, and middle.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_5255.png,D:\Users\git-repo\1\src\data\images\type-c\c_5255.png,c_5255,"There is X in top center, upper right, middle left, bottom left, and bottom right and O in top left, middle, middle right, and bottom center.",9,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4548.png,D:\Users\git-repo\1\src\data\images\type-c\c_4548.png,c_4548,"There is X in top left, center left, center, and bottom center and O in top right, bottom left, and bottom right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3259.png,D:\Users\git-repo\1\src\data\images\type-c\c_3259.png,c_3259,"upper left, center, and bottom middle has X; middle left, middle right, and lower left has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3566.png,D:\Users\git-repo\1\src\data\images\type-c\c_3566.png,c_3566,"X is in top middle, upper right, and center right; O is in center, lower left, and bottom right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_348.png,D:\Users\git-repo\1\src\data\images\type-c\c_348.png,c_348,There is X in upper left and middle right and O in top center and upper right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_5065.png,D:\Users\git-repo\1\src\data\images\type-c\c_5065.png,c_5065,"X is in top middle, center left, center right, and bottom right; O is in top left, top right, lower left, and bottom center.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_161.png,D:\Users\git-repo\1\src\data\images\type-c\c_161.png,c_161,X is in top left and bottom right; O is in lower left.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3747.png,D:\Users\git-repo\1\src\data\images\type-c\c_3747.png,c_3747,"There is X in top right, middle left, and center right and O in center, lower left, and bottom middle.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1244.png,D:\Users\git-repo\1\src\data\images\type-c\c_1244.png,c_1244,"X is in top left, middle left, and middle right; O is in top center and middle.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_529.png,D:\Users\git-repo\1\src\data\images\type-c\c_529.png,c_529,There is X in upper right and center right and O in upper left and lower right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4141.png,D:\Users\git-repo\1\src\data\images\type-c\c_4141.png,c_4141,"There is X in upper right, center left, bottom center, and lower right and O in top left, top center, and lower left.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2716.png,D:\Users\git-repo\1\src\data\images\type-c\c_2716.png,c_2716,"top left, center right, and bottom left has X; top middle, center left, and middle has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_736.png,D:\Users\git-repo\1\src\data\images\type-c\c_736.png,c_736,X is in top middle and upper right; O is in center right and lower right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_675.png,D:\Users\git-repo\1\src\data\images\type-c\c_675.png,c_675,X is in center left and center; O is in top center and top right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4500.png,D:\Users\git-repo\1\src\data\images\type-c\c_4500.png,c_4500,"upper right, center left, middle, and lower right has X; top left, middle right, and bottom left has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1617.png,D:\Users\git-repo\1\src\data\images\type-c\c_1617.png,c_1617,"upper right, center right, and lower right has X; top left and bottom left has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3254.png,D:\Users\git-repo\1\src\data\images\type-c\c_3254.png,c_3254,"top left, center left, and middle has X; middle right, bottom left, and bottom middle has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_427.png,D:\Users\git-repo\1\src\data\images\type-c\c_427.png,c_427,top middle and middle right has X; top left and bottom left has O.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4650.png,D:\Users\git-repo\1\src\data\images\type-c\c_4650.png,c_4650,"X is in center right, lower left, bottom middle, and bottom right; O is in upper left, center left, and middle.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3612.png,D:\Users\git-repo\1\src\data\images\type-c\c_3612.png,c_3612,"top right, bottom left, and bottom center has X; top middle, middle, and lower right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_93.png,D:\Users\git-repo\1\src\data\images\type-c\c_93.png,c_93,There is X in top middle and center right and O in top left.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2508.png,D:\Users\git-repo\1\src\data\images\type-c\c_2508.png,c_2508,"upper right, middle left, and lower left has X; upper left, top center, and bottom right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2066.png,D:\Users\git-repo\1\src\data\images\type-c\c_2066.png,c_2066,"There is X in middle left, middle right, and lower left and O in top middle and bottom right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2543.png,D:\Users\git-repo\1\src\data\images\type-c\c_2543.png,c_2543,"X is in top center, center, and middle right; O is in top left, top right, and lower left.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4022.png,D:\Users\git-repo\1\src\data\images\type-c\c_4022.png,c_4022,"X is in top center, top right, center, and bottom center; O is in top left, center left, and lower right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2656.png,D:\Users\git-repo\1\src\data\images\type-c\c_2656.png,c_2656,"upper left, top center, and bottom right has X; top right, center right, and bottom left has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2415.png,D:\Users\git-repo\1\src\data\images\type-c\c_2415.png,c_2415,"There is X in top middle, middle left, and bottom right and O in upper left, top right, and center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4053.png,D:\Users\git-repo\1\src\data\images\type-c\c_4053.png,c_4053,"top center, middle left, center right, and bottom middle has X; upper left, top right, and lower left has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2536.png,D:\Users\git-repo\1\src\data\images\type-c\c_2536.png,c_2536,"X is in upper left, upper right, and bottom left; O is in top middle, middle, and center right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2161.png,D:\Users\git-repo\1\src\data\images\type-c\c_2161.png,c_2161,"There is X in upper right, center left, and center right and O in center and bottom right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3543.png,D:\Users\git-repo\1\src\data\images\type-c\c_3543.png,c_3543,"top right, bottom center, and bottom right has X; top middle, middle left, and lower left has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2810.png,D:\Users\git-repo\1\src\data\images\type-c\c_2810.png,c_2810,"X is in top middle, center, and bottom right; O is in top left, center left, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2909.png,D:\Users\git-repo\1\src\data\images\type-c\c_2909.png,c_2909,"center, bottom left, and bottom middle has X; upper left, top middle, and center right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4435.png,D:\Users\git-repo\1\src\data\images\type-c\c_4435.png,c_4435,"There is X in upper left, middle, lower left, and bottom middle and O in top middle, center right, and bottom right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3597.png,D:\Users\git-repo\1\src\data\images\type-c\c_3597.png,c_3597,"center, center right, and bottom center has X; top center, top right, and bottom right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4468.png,D:\Users\git-repo\1\src\data\images\type-c\c_4468.png,c_4468,"upper left, center, center right, and bottom center has X; upper right, middle left, and bottom left has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_261.png,D:\Users\git-repo\1\src\data\images\type-c\c_261.png,c_261,There is X in center right and bottom center and O in top right.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1326.png,D:\Users\git-repo\1\src\data\images\type-c\c_1326.png,c_1326,"There is X in top middle, middle left, and bottom left and O in top left and bottom right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1407.png,D:\Users\git-repo\1\src\data\images\type-c\c_1407.png,c_1407,"There is X in top center, middle right, and bottom center and O in upper left and lower left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4573.png,D:\Users\git-repo\1\src\data\images\type-c\c_4573.png,c_4573,"There is X in upper left, upper right, bottom middle, and bottom right and O in middle left, center right, and lower left.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4614.png,D:\Users\git-repo\1\src\data\images\type-c\c_4614.png,c_4614,"There is X in upper right, center, middle right, and bottom center and O in upper left, bottom left, and bottom right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1783.png,D:\Users\git-repo\1\src\data\images\type-c\c_1783.png,c_1783,"X is in upper left, bottom left, and bottom middle; O is in middle right and lower right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2967.png,D:\Users\git-repo\1\src\data\images\type-c\c_2967.png,c_2967,"upper left, top middle, and bottom center has X; middle right, bottom left, and bottom right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4127.png,D:\Users\git-repo\1\src\data\images\type-c\c_4127.png,c_4127,"There is X in upper left, top right, bottom center, and bottom right and O in top middle, center left, and bottom left.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3374.png,D:\Users\git-repo\1\src\data\images\type-c\c_3374.png,c_3374,"There is X in top right, middle right, and bottom left and O in top middle, middle left, and center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4429.png,D:\Users\git-repo\1\src\data\images\type-c\c_4429.png,c_4429,"X is in top left, top middle, lower left, and bottom middle; O is in middle, center right, and bottom right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1563.png,D:\Users\git-repo\1\src\data\images\type-c\c_1563.png,c_1563,"top left, center, and center right has X; upper right and lower right has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2345.png,D:\Users\git-repo\1\src\data\images\type-c\c_2345.png,c_2345,"middle, bottom center, and bottom right has X; center right and bottom left has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2396.png,D:\Users\git-repo\1\src\data\images\type-c\c_2396.png,c_2396,"X is in top center, upper right, and bottom middle; O is in upper left, middle left, and middle.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4917.png,D:\Users\git-repo\1\src\data\images\type-c\c_4917.png,c_4917,"top right, center left, center right, and lower left has X; top left, top middle, center, and bottom middle has O.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3865.png,D:\Users\git-repo\1\src\data\images\type-c\c_3865.png,c_3865,"X is in middle, lower left, and bottom right; O is in center left, middle right, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_90.png,D:\Users\git-repo\1\src\data\images\type-c\c_90.png,c_90,There is X in top center and center and O in top left.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_608.png,D:\Users\git-repo\1\src\data\images\type-c\c_608.png,c_608,middle left and lower right has X; top left and bottom center has O.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2878.png,D:\Users\git-repo\1\src\data\images\type-c\c_2878.png,c_2878,"upper left, center left, and bottom middle has X; top center, bottom left, and lower right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4177.png,D:\Users\git-repo\1\src\data\images\type-c\c_4177.png,c_4177,"There is X in upper left, top right, middle right, and bottom left and O in top center, center, and lower right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4632.png,D:\Users\git-repo\1\src\data\images\type-c\c_4632.png,c_4632,"X is in top left, center, middle right, and lower left; O is in center left, bottom center, and lower right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_914.png,D:\Users\git-repo\1\src\data\images\type-c\c_914.png,c_914,There is X in middle left and bottom middle and O in top right and middle right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1747.png,D:\Users\git-repo\1\src\data\images\type-c\c_1747.png,c_1747,"center, middle right, and bottom middle has X; upper left and bottom left has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4240.png,D:\Users\git-repo\1\src\data\images\type-c\c_4240.png,c_4240,"There is X in top center, top right, bottom middle, and lower right and O in upper left, middle, and lower left.",7,Request timed out.
LLM-openrouter-sbert,c_4652.png,D:\Users\git-repo\1\src\data\images\type-c\c_4652.png,c_4652,"There is X in top middle, upper right, center left, and middle right and O in center, lower left, and bottom center.",7,Connection error.
LLM-openrouter-sbert,c_3861.png,D:\Users\git-repo\1\src\data\images\type-c\c_3861.png,c_3861,"There is X in middle, middle right, and lower left and O in center left, bottom middle, and lower right.",6,Connection error.
LLM-openrouter-sbert,c_4322.png,D:\Users\git-repo\1\src\data\images\type-c\c_4322.png,c_4322,"X is in top middle, middle left, middle, and middle right; O is in upper left, bottom left, and bottom right.",7,Connection error.
LLM-openrouter-sbert,c_2440.png,D:\Users\git-repo\1\src\data\images\type-c\c_2440.png,c_2440,"There is X in top left, top center, and middle right and O in upper right, middle left, and bottom center.",6,Connection error.
LLM-openrouter-sbert,c_309.png,D:\Users\git-repo\1\src\data\images\type-c\c_309.png,c_309,middle right and bottom center has X; middle has O.,3,Connection error.
LLM-openrouter-sbert,c_1358.png,D:\Users\git-repo\1\src\data\images\type-c\c_1358.png,c_1358,"X is in top middle, center right, and bottom middle; O is in upper left and center.",5,Connection error.
LLM-openrouter-sbert,c_155.png,D:\Users\git-repo\1\src\data\images\type-c\c_155.png,c_155,X is in top left and lower right; O is in center right.,3,Connection error.
LLM-openrouter-sbert,c_2957.png,D:\Users\git-repo\1\src\data\images\type-c\c_2957.png,c_2957,"X is in top center, middle, and lower left; O is in top left, bottom middle, and bottom right.",6,Connection error.
LLM-openrouter-sbert,c_549.png,D:\Users\git-repo\1\src\data\images\type-c\c_549.png,c_549,There is X in bottom center and bottom right and O in upper left and upper right.,4,Connection error.
LLM-openrouter-sbert,c_1490.png,D:\Users\git-repo\1\src\data\images\type-c\c_1490.png,c_1490,"X is in top left, upper right, and center left; O is in center right and bottom center.",5,Connection error.
LLM-openrouter-sbert,c_4120.png,D:\Users\git-repo\1\src\data\images\type-c\c_4120.png,c_4120,"X is in top left, top center, lower left, and lower right; O is in top right, center left, and bottom middle.",7,Connection error.
LLM-openrouter-sbert,c_183.png,D:\Users\git-repo\1\src\data\images\type-c\c_183.png,c_183,upper right and lower right has X; top center has O.,3,Connection error.
LLM-openrouter-sbert,c_2039.png,D:\Users\git-repo\1\src\data\images\type-c\c_2039.png,c_2039,"X is in middle, bottom left, and bottom right; O is in top center and middle left.",5,Connection error.
