image_id,gold_label,llm_output,pred_sentence,cosine_sim,true_rank,top_1_correct,top_5_correct
6898,the big green diamond is positioned right of a small orange square,a small orange square is left of a medium green diamond,a big orange square is left of a medium green diamond,0.9845728278160095,57,0,0
5870,a big yellow square can be seen left of a big blue triangle,the medium yellow square is positioned left of a medium blue triangle,the medium blue square is positioned left of a small yellow triangle,0.9814185500144958,32,0,0
3522,a big purple hexagon is above a medium black triangle,a medium purple hexagon is above a small black triangle,a big purple hexagon is above a medium black triangle,0.9793267846107483,1,1,1
5564,the small blue triangle is positioned below a medium purple octagon,a medium purple octagon is above a small blue triangle,below a medium purple triangle is a big blue octagon,0.9751545190811157,11,0,0
9690,a medium purple circle is below a small red triangle,a small red triangle is above a medium purple circle,a small red circle is above a big purple triangle,0.9767791628837585,2,0,1
2945,a big yellow hexagon is below a big black square,a big black square is above a medium yellow hexagon,a medium black square is above a big yellow hexagon,0.9919900298118591,2,0,1
7484,a small black circle can be seen left of a medium orange octagon,a small black circle is left of a medium orange octagon,left of a medium black circle is a small orange octagon,0.985011637210846,3,0,1
8279,the small red triangle is positioned above a big black hexagon,a small red triangle is above a big black hexagon,above a big red hexagon is a small black triangle,0.9852030277252197,3,0,1
799,right of a medium blue triangle is a big blue diamond,a small blue triangle is left of a medium blue diamond,a small blue triangle is right of a medium blue diamond,0.9803072214126587,29,0,0
1278,a medium purple triangle can be seen left of a medium blue square,a medium purple triangle is left of a medium blue square,a medium purple triangle can be seen left of a medium blue square,0.961328387260437,1,1,1
721,below a big black triangle is a big pink diamond,a black triangle can be seen above a pink diamond,a big pink diamond can be seen below a big black triangle,0.9611316323280334,9,0,0
2997,a medium yellow triangle can be seen below a big pink diamond,a medium pink diamond is above a medium yellow triangle,a medium pink triangle is above a medium yellow diamond,0.9910383224487305,23,0,0
6101,right of a small orange square is a big red diamond,a small orange square is left of a medium red diamond,a big red diamond is left of a medium orange square,0.9783327579498291,33,0,0
5084,a medium yellow diamond is above a big black diamond,a medium yellow diamond is above a medium black diamond,a medium yellow diamond is above a small black diamond,0.9783115983009338,2,0,1
1424,left of a small yellow triangle is a medium purple diamond,a medium purple diamond is left of a small yellow triangle,a small purple diamond is left of a medium yellow triangle,0.994478702545166,2,0,1
580,a small pink diamond can be seen left of a medium orange triangle,a small pink diamond is left of a medium orange triangle,a small pink triangle is left of a small orange diamond,0.987419843673706,4,0,1
2184,the big green triangle is positioned below a small blue octagon,a medium blue octagon is above a medium green triangle,above a medium blue triangle is a big green octagon,0.9611064195632935,70,0,0
8839,the big yellow octagon is positioned left of a small black circle,a medium yellow octagon is left of a small black circle,a small black circle is right of a medium yellow octagon,0.9768996834754944,15,0,0
8558,a big purple diamond can be seen right of a small black circle,a small black circle is left of a medium purple diamond,a medium black diamond is left of a small purple circle,0.988941490650177,29,0,0
4051,a small red triangle can be seen left of a big green diamond,a small red triangle is left of a medium green diamond,left of a small red triangle is a small green diamond,0.9752634763717651,10,0,0
8526,a small pink hexagon can be seen left of a small red hexagon,a small pink hexagon is left of a small red hexagon,a small pink hexagon can be seen left of a small red hexagon,0.9658158421516418,1,1,1
3523,a medium yellow circle is above a big pink octagon,a medium yellow circle is above a medium pink octagon,a medium pink octagon is above a medium yellow circle,0.9867827892303467,3,0,1
1505,a medium green diamond can be seen right of a big green circle,a big green circle is left of a small green diamond,a small green diamond is left of a big blue circle,0.9592946767807007,29,0,0
8805,a small green diamond can be seen below a medium purple triangle,a medium purple triangle is above a small green diamond,a medium purple triangle is above a medium green diamond,0.9861936569213867,17,0,0
1378,left of a big orange circle is a big yellow triangle,a small yellow triangle is left of a small orange circle,a small yellow circle is left of a small orange triangle,0.9974014163017273,13,0,0
3149,the small red square is positioned right of a medium red triangle,a medium red triangle is left of a medium red square,left of a medium red triangle is a small red square,0.9669387340545654,15,0,0
5188,left of a small green diamond is a big red hexagon,the big red hexagon is right of a small green diamond,left of a small green diamond is a big red hexagon,0.9722259640693665,1,1,1
9822,a big black diamond can be seen below a medium pink circle,a small pink circle is above a small black diamond,a small black circle is above a medium pink diamond,0.9811688661575317,11,0,0
6064,a medium red square is left of a small black octagon,a big red square is left of a small black octagon,a medium red square is left of a small black octagon,0.977797269821167,1,1,1
9741,the big red triangle is positioned left of a medium yellow triangle,a big red triangle is left of a small yellow triangle,left of a big yellow triangle is a small red circle,0.9450665712356567,2,0,1
9966,a medium yellow octagon can be seen below a medium pink hexagon,a small pink hexagon is above a medium yellow octagon,a medium pink hexagon is above a small yellow octagon,0.9931102991104126,12,0,0
6909,a medium yellow square is above a big pink diamond,a medium yellow square is above a medium pink diamond,a medium yellow square is above a big pink diamond,0.9817488193511963,1,1,1
9616,a medium blue circle is left of a medium purple triangle,a big blue circle is left of a small purple triangle,a small blue circle is left of a big purple triangle,0.995175302028656,5,0,1
3395,a big red square is right of a big purple triangle,a small purple triangle is left of a medium red square,a small purple triangle is left of a big red square,0.979377031326294,24,0,0
9964,a medium pink diamond is below a medium black hexagon,a medium black hexagon is above a medium pink diamond,a medium pink hexagon is below a medium black diamond,0.9851570725440979,3,0,1
5866,above a medium yellow hexagon is a medium yellow circle,a big yellow circle is above a small yellow hexagon,a big yellow circle is above a small green hexagon,0.9809848666191101,67,0,0
345,right of a big red square is a medium blue diamond,a big red square is left of a medium blue diamond,a medium red square is left of a big blue diamond,0.9951506853103638,6,0,0
351,a small red hexagon is below a big purple circle,a big purple circle is above a small red hexagon,above a big red hexagon is a small purple circle,0.9779007434844971,2,0,1
8051,above a small purple square is a small orange octagon,a medium orange octagon is above a medium purple square,a medium orange octagon is above a big purple square,0.9894014000892639,10,0,0
9717,the small red diamond is positioned left of a small blue triangle,a small red diamond is left of a small blue triangle,a small red triangle is right of a small blue diamond,0.9763190746307373,3,0,1
2097,the small red hexagon is positioned right of a medium yellow square,a medium yellow square is left of a small red hexagon,a medium yellow hexagon is left of a medium red square,0.9790850877761841,6,0,0
1308,a small green diamond can be seen right of a medium purple circle,a medium purple circle is left of a small green diamond,a small green circle is left of a medium purple diamond,0.9913140535354614,13,0,0
2320,the medium purple circle is positioned below a big blue octagon,a medium blue octagon is above a medium purple circle,a medium purple circle is above a big blue octagon,0.9717307686805725,16,0,0
523,the medium yellow triangle is positioned above a medium green triangle,a small yellow triangle is above a small green triangle,the small green triangle is positioned below a big yellow triangle,0.9453638195991516,7,0,0
9136,below a small purple square is a medium yellow triangle,the medium purple square is above a small yellow triangle,below a small purple square is a medium yellow triangle,0.9650707840919495,1,1,1
3468,a big red diamond can be seen above a medium red triangle,a medium red diamond is above a small red triangle,a medium red diamond is above a small purple triangle,0.9699429273605347,16,0,0
1005,the medium blue hexagon is positioned right of a medium green octagon,a medium green octagon is left of a medium blue hexagon,a medium green hexagon is left of a medium green octagon,0.9653112888336182,2,0,1
2274,the small orange triangle is positioned above a medium black hexagon,a small orange triangle is above a big black hexagon,a big orange hexagon is above a small black triangle,0.9921694993972778,2,0,1
6013,a medium orange circle is right of a medium orange hexagon,a medium orange hexagon is left of a medium orange circle,a medium orange circle is right of a medium orange hexagon,0.9727047085762024,1,1,1
764,left of a small pink square is a big red diamond,a medium red diamond is left of a small pink square,left of a small red square is a medium pink diamond,0.9849246740341187,5,0,1
6962,a small yellow octagon is right of a big black circle,a big black circle is left of a small yellow octagon,a big black circle is right of a small yellow octagon,0.9792671799659729,2,0,1
2329,the medium red triangle is positioned left of a small blue square,a medium red triangle is left of a medium blue square,a medium red square is left of a medium blue triangle,0.9964303374290466,4,0,1
8067,the medium orange square is positioned left of a medium orange hexagon,a medium orange square is left of a medium orange hexagon,the medium orange square is positioned left of a medium orange hexagon,0.9641158580780029,1,1,1
6822,a medium black square can be seen below a big blue hexagon,a medium blue hexagon is above a medium black square,a medium black hexagon is below a medium blue square,0.9860687255859375,12,0,0
6409,right of a big black octagon is a small green square,a medium black octagon is left of a small green square,a small black square is left of a medium green octagon,0.990936815738678,13,0,0
6700,above a big green diamond is a medium blue circle,a medium blue circle is above a medium green diamond,a medium green diamond is above a big blue circle,0.9604625105857849,5,0,1
1933,the big purple circle is positioned below a medium yellow diamond,a medium yellow diamond is above a big purple circle,above a small purple circle is a medium yellow diamond,0.9734282493591309,12,0,0
3978,a medium red triangle is right of a medium black circle,a medium black circle is left of a medium red triangle,a medium red triangle is right of a medium black circle,0.9664379954338074,1,1,1
8841,a big pink diamond is left of a big red diamond,a medium pink diamond is left of a medium red diamond,a medium pink diamond is left of a medium red circle,0.9543176889419556,16,0,0
7293,the big orange octagon is positioned above a medium yellow square,a medium orange octagon is above a medium yellow square,above a medium orange octagon is a small yellow square,0.985656201839447,27,0,0
6882,a big orange hexagon is above a small black triangle,a medium orange hexagon is above a small black triangle,below a small orange hexagon is a medium black triangle,0.9785522222518921,3,0,1
3112,a small purple diamond can be seen left of a medium orange triangle,a medium purple diamond is left of a medium orange triangle,a medium orange diamond is left of a small purple triangle,0.9872937202453613,13,0,0
4955,a medium red hexagon can be seen right of a big orange diamond,a medium orange diamond is left of a small red hexagon,left of a small red diamond is a small orange hexagon,0.9661789536476135,47,0,0
6285,a medium purple octagon is left of a medium red octagon,a medium purple octagon is left of a medium red octagon,a medium purple octagon is left of a medium red octagon,0.9999999403953552,1,1,1
2710,right of a big yellow circle is a medium yellow hexagon,a big yellow circle is left of a medium yellow hexagon,a big yellow hexagon is left of a small yellow circle,0.9807350039482117,5,0,1
612,a medium yellow diamond can be seen left of a medium orange diamond,a medium yellow diamond is left of a medium orange diamond,a small yellow diamond is left of a medium orange diamond,0.9703154563903809,2,0,1
5984,a big red triangle is right of a medium red circle,a medium red circle is left of a medium red triangle,a medium red circle is right of a medium red triangle,0.9721393585205078,5,0,1
8271,the big green hexagon is positioned above a big orange circle,a medium green hexagon is above a medium orange circle,a medium green circle is below a medium orange hexagon,0.9809427261352539,85,0,0
3410,a small red square can be seen right of a small pink circle,a medium pink circle is left of a medium red square,a medium red square is left of a medium pink circle,0.9919108748435974,66,0,0
5000,a small black triangle can be seen left of a small pink circle,a small black triangle is left of a medium pink circle,left of a medium pink triangle is a small black circle,0.9809435606002808,3,0,1
1234,a medium black hexagon can be seen above a big yellow square,a medium black hexagon is above a medium yellow square,a medium black square is above a big yellow hexagon,0.974054753780365,4,0,1
4224,a big purple diamond can be seen left of a medium yellow diamond,a medium purple diamond is left of a medium yellow diamond,left of a medium yellow diamond is a big purple diamond,0.9619703888893127,8,0,0
7164,a medium orange triangle is below a medium pink square,a medium pink square is above a small orange triangle,below a medium pink triangle is a small orange square,0.9768116474151611,4,0,1
8263,a medium purple diamond is left of a medium orange circle,a medium purple diamond is left of a medium orange circle,a medium purple diamond is left of a medium orange circle,1.0,1,1,1
1525,a small orange octagon is left of a small green triangle,a medium orange octagon is left of a small green triangle,a small orange octagon is left of a small green triangle,0.9775686264038086,1,1,1
8013,a small blue hexagon is below a small yellow diamond,a small yellow diamond is above a small blue hexagon,a small blue hexagon is below a small yellow diamond,0.9787567853927612,1,1,1
892,a big black octagon can be seen above a small orange diamond,a big black octagon is above a small orange diamond,a big black diamond is below a small orange octagon,0.9861215353012085,5,0,1
5374,a medium yellow octagon can be seen above a big pink square,a medium yellow octagon is above a medium pink square,a medium pink square is above a medium yellow octagon,0.9881548285484314,11,0,0
1596,a small blue square can be seen below a big orange hexagon,a medium orange hexagon is above a small blue square,a small orange square is above a medium green hexagon,0.9520898461341858,36,0,0
1923,a small black hexagon can be seen left of a big black octagon,a small black hexagon is left of a big black octagon,a small black octagon is right of a small black hexagon,0.9756866693496704,3,0,1
2250,the small green hexagon is positioned right of a big pink octagon,a medium pink octagon is left of a small green hexagon,left of a medium green octagon is a big pink hexagon,0.9772689342498779,47,0,0
2383,a small green square is right of a big purple diamond,a big purple diamond is left of a small green square,left of a small purple square is a small green diamond,0.9708678722381592,2,0,1
3754,below a medium black diamond is a medium blue octagon,a small black diamond is above a medium blue octagon,a medium black diamond is above a small blue octagon,0.9954627156257629,10,0,0
8080,the small blue triangle is positioned above a medium yellow diamond,a small blue triangle is above a small yellow diamond,below a big yellow diamond is a small blue triangle,0.9735737442970276,3,0,1
3180,the medium orange diamond is positioned above a big red diamond,a medium orange diamond is above a medium red diamond,a medium orange diamond is below a medium green diamond,0.9479390978813171,16,0,0
9867,the small blue triangle is positioned below a medium yellow circle,a medium yellow circle is above a small blue triangle,a small yellow circle is above a medium blue triangle,0.9956400394439697,4,0,1
2373,the medium yellow diamond is positioned right of a medium black hexagon,the medium black hexagon is positioned left of a medium yellow diamond,the medium yellow diamond is positioned right of a medium black hexagon,0.9837457537651062,1,1,1
738,a big yellow circle is left of a small pink triangle,a big yellow circle is left of a small pink triangle,a big yellow circle is left of a small pink triangle,1.0,1,1,1
7402,the big orange octagon is positioned right of a big pink hexagon,a medium pink hexagon is left of a medium orange octagon,a medium orange hexagon is left of a medium pink octagon,0.9975832104682922,166,0,0
950,a big purple octagon can be seen above a big purple square,a big purple octagon is above a medium purple square,a big purple octagon is below a medium purple square,0.9909730553627014,13,0,0
1870,a big orange diamond can be seen right of a medium black triangle,a small black triangle is left of a small orange diamond,left of a big black diamond is a small orange triangle,0.972887396812439,42,0,0
4095,a big pink octagon is right of a medium blue triangle,a small blue triangle is left of a medium pink octagon,a medium blue triangle is left of a big pink octagon,0.9796662926673889,7,0,0
5076,a big green diamond can be seen left of a medium purple circle,a medium green diamond is left of a medium purple circle,a small green circle is left of a medium purple diamond,0.9666900038719177,6,0,0
6481,right of a small red square is a big pink hexagon,a small red square is left of a big pink hexagon,a medium red square is left of a big pink hexagon,0.9802818298339844,5,0,1
1512,a small purple circle can be seen right of a small purple triangle,a small purple triangle is left of a medium purple circle,a big purple triangle is left of a medium purple circle,0.9755212664604187,12,0,0
6224,the small red octagon is positioned right of a big orange triangle,a big orange triangle is left of a small red octagon,left of a small orange octagon is a small red triangle,0.9755359888076782,6,0,0
2151,right of a small black octagon is a small green triangle,a medium black octagon can be seen left of a small green triangle,a medium black triangle can be seen right of a big green octagon,0.9646967053413391,13,0,0
942,a big red circle can be seen below a small purple triangle,a small purple triangle is above a big red circle,a small red circle is above a big purple triangle,0.9889418482780457,7,0,0
6697,a small blue diamond can be seen below a big black square,the big black square is above a small blue diamond,a big black diamond is above a small blue square,0.9681018590927124,9,0,0
8804,a small blue circle can be seen left of a small blue hexagon,a medium blue circle is left of a medium blue hexagon,right of a medium blue hexagon is a medium blue circle,0.9553652405738831,33,0,0
3361,right of a medium orange diamond is a big purple diamond,a medium orange diamond is left of a medium purple diamond,a medium purple diamond is left of a medium orange circle,0.9373468160629272,7,0,0
1872,above a big pink triangle is a small orange triangle,a small orange triangle is above a big pink triangle,a small orange triangle is below a big pink triangle,0.9854172468185425,2,0,1
2426,below a medium blue hexagon is a big red circle,a medium blue hexagon is above a big red circle,below a medium blue hexagon is a big red circle,0.9732428193092346,1,1,1
401,below a medium green octagon is a medium purple octagon,a medium green octagon is above a medium purple octagon,below a medium green octagon is a medium purple octagon,0.9847712516784668,1,1,1
5309,the medium blue circle is positioned left of a medium black square,the big blue circle is positioned left of a medium black square,the medium blue circle is positioned left of a medium black square,0.9727635979652405,1,1,1
4700,a medium yellow octagon is right of a big yellow diamond,a medium yellow diamond is left of a medium yellow octagon,a medium yellow octagon is left of a medium yellow diamond,0.9968751072883606,2,0,1
9699,the big black square is positioned above a small blue triangle,a big black square is above a small blue triangle,the big black square is positioned above a small blue triangle,0.9621135592460632,1,1,1
2994,right of a small blue circle is a medium yellow hexagon,a medium blue circle is left of a medium yellow hexagon,left of a small blue circle is a medium yellow hexagon,0.9699983596801758,5,0,1
7008,a big pink circle can be seen left of a small yellow square,a medium pink circle is left of a small yellow square,a big pink circle is left of a medium yellow square,0.9760110378265381,12,0,0
7341,above a small orange circle is a medium orange triangle,a medium orange triangle is above a medium orange circle,above a small orange circle is a medium orange triangle,0.9713954925537109,1,1,1
36,a medium orange diamond is below a medium red circle,a big red circle is above a small orange diamond,above a big red circle is a small orange diamond,0.9774389863014221,37,0,0
3690,below a small pink circle is a big red octagon,a small pink circle is above a big red octagon,a big pink octagon is above a medium red circle,0.9808175563812256,2,0,1
2896,right of a big yellow diamond is a big yellow octagon,a medium yellow diamond is left of a medium yellow octagon,a medium yellow octagon is left of a medium yellow diamond,0.9968751072883606,63,0,0
8765,a big pink square can be seen left of a small orange octagon,a medium pink square is left of a small orange octagon,left of a small pink square is a medium orange octagon,0.990727424621582,14,0,0
1356,a medium orange diamond is right of a medium purple square,a medium purple square is left of a medium orange diamond,left of a medium orange square is a big purple diamond,0.9732458591461182,2,0,1
2367,a big green square can be seen right of a big pink square,a medium pink square is left of a medium green square,a medium pink square is left of a small green square,0.9853743314743042,43,0,0
7130,below a small pink octagon is a big green hexagon,a small pink octagon is above a big green hexagon,a big pink hexagon is above a small green octagon,0.9921246767044067,2,0,1
3302,left of a small pink hexagon is a big orange square,a big orange square is left of a small pink hexagon,a big pink square is left of a big orange hexagon,0.9875177145004272,2,0,1
7030,a medium blue hexagon is below a medium purple octagon,a medium purple octagon is above a medium blue hexagon,a medium blue hexagon is below a medium purple octagon,0.9836177229881287,1,1,1
4071,the big orange square is positioned above a small blue hexagon,a medium orange square is above a small blue hexagon,a small orange square is above a medium green hexagon,0.9670675992965698,14,0,0
4562,the big red triangle is positioned above a small blue diamond,a small red triangle is above a small blue diamond,a small red triangle is above a small blue diamond,1.0,8,0,0
9564,a big red triangle is right of a medium black square,the small black square is left of a small red triangle,a small red triangle is right of a small black square,0.9634102582931519,9,0,0
668,the big green circle is positioned above a medium purple circle,a big green circle is above a small purple circle,below a big green circle is a small purple circle,0.9654372334480286,2,0,1
4336,the medium blue diamond is positioned above a medium pink hexagon,a medium blue diamond is above a medium pink hexagon,a medium pink diamond is above a small blue hexagon,0.9815657138824463,3,0,1
4966,a small purple diamond is right of a small green diamond,a medium green diamond is left of a medium purple diamond,a medium green diamond is left of a small orange diamond,0.9435081481933594,11,0,0
9506,a medium yellow octagon is right of a medium purple hexagon,a medium purple hexagon is left of a medium yellow octagon,a medium purple octagon is left of a small yellow hexagon,0.9875253438949585,2,0,1
5942,the medium blue diamond is positioned left of a small pink triangle,a medium blue diamond is left of a small pink triangle,a big pink diamond is left of a medium blue triangle,0.973992109298706,3,0,1
2190,a big pink diamond can be seen left of a medium red diamond,the medium pink diamond is positioned left of a small red diamond,the medium pink diamond is positioned left of a small red diamond,0.9999999403953552,21,0,0
9414,a medium green square can be seen left of a medium purple square,a medium green square is left of a medium purple square,a medium green square is left of a medium purple square,1.0,2,0,1
3859,the small pink diamond is positioned left of a small blue square,a medium pink diamond is left of a medium blue square,left of a small pink square is a big blue diamond,0.9275305867195129,48,0,0
3729,the small orange square is positioned left of a small orange hexagon,the medium orange square is positioned left of a medium orange hexagon,the medium orange square is positioned left of a medium orange hexagon,1.0,5,0,1
8845,a big yellow circle can be seen right of a medium red triangle,a small red triangle is left of a big yellow circle,a small red circle is left of a small yellow triangle,0.9851183891296387,22,0,0
7982,the small red circle is positioned below a medium blue octagon,a medium blue octagon is above a small red circle,above a small red octagon is a medium blue circle,0.982921838760376,8,0,0
9713,a medium pink octagon is right of a small red circle,a small red circle is left of a medium pink octagon,a medium red circle is left of a small pink octagon,0.9955552816390991,4,0,1
9430,below a small black octagon is a big yellow hexagon,a small black octagon is above a medium yellow hexagon,a medium yellow hexagon is above a small black octagon,0.9912994503974915,2,0,1
6997,a medium green hexagon is above a medium purple triangle,a medium green hexagon is above a small purple triangle,a medium green hexagon is above a medium purple triangle,0.9867194890975952,1,1,1
4682,left of a small red square is a big blue diamond,the medium blue diamond is positioned left of a small red square,the medium red diamond is positioned below a big blue square,0.942293107509613,11,0,0
9054,a medium orange circle can be seen above a small orange hexagon,a medium orange circle is above a small orange hexagon,a big orange circle is below a medium orange hexagon,0.9763567447662354,2,0,1
4437,left of a small green circle is a big green triangle,a medium green triangle is left of a medium green circle,a medium green triangle is right of a medium green circle,0.9707134366035461,21,0,0
4829,a big pink triangle is left of a big yellow diamond,a medium pink triangle is left of a medium yellow diamond,a medium pink triangle is above a medium yellow diamond,0.965695858001709,5,0,1
6083,the small purple triangle is positioned left of a big orange circle,a small purple triangle is left of a big orange circle,a big purple circle is left of a big orange triangle,0.9808528423309326,3,0,1
8684,above a medium red square is a small green diamond,a small green diamond is above a medium red square,a medium red square is above a small green diamond,0.9835469126701355,2,0,1
7852,the small blue hexagon is positioned right of a small yellow diamond,a small yellow diamond is left of a small blue hexagon,left of a small blue hexagon is a small yellow diamond,0.9811668395996094,24,0,0
3674,above a small red diamond is a medium yellow octagon,a medium yellow octagon is above a small red diamond,above a small red diamond is a medium yellow octagon,0.9860799908638,1,1,1
4510,above a medium yellow circle is a small red diamond,a medium red diamond is above a medium yellow circle,a medium yellow diamond is below a small red circle,0.9634697437286377,2,0,1
4743,the medium yellow circle is positioned right of a medium yellow diamond,a medium yellow diamond is left of a medium yellow circle,left of a medium yellow diamond is a small green circle,0.9438063502311707,8,0,0
2983,the big orange triangle is positioned right of a medium pink diamond,a medium pink diamond is left of a medium orange triangle,left of a medium pink triangle is a big orange diamond,0.9640120267868042,42,0,0
3530,below a big orange hexagon is a small blue hexagon,a big orange hexagon is above a small blue hexagon,below a big orange hexagon is a small blue hexagon,0.972507119178772,1,1,1
9973,the medium purple hexagon is positioned below a medium black circle,a medium black circle is above a small purple hexagon,the small black circle is positioned above a medium purple hexagon,0.9646385312080383,3,0,1
1371,a small black triangle is above a medium black circle,a small black triangle is above a medium black circle,a small black triangle is above a medium black circle,1.0,1,1,1
2590,above a big purple diamond is a small yellow diamond,a small yellow diamond is above a medium purple diamond,a small purple diamond is above a medium yellow diamond,0.994715690612793,10,0,0
9084,above a small pink diamond is a small red hexagon,a medium red hexagon is above a small pink diamond,a small red diamond is above a medium pink hexagon,0.9854295253753662,4,0,1
6277,a medium red circle can be seen left of a big blue triangle,a medium red circle is left of a medium blue triangle,a medium blue triangle is right of a medium red circle,0.9677439332008362,6,0,0
8607,a big pink circle can be seen left of a medium orange diamond,a medium pink circle is left of a small orange diamond,left of a small orange circle is a small pink diamond,0.9699558019638062,2,0,1
6786,the small pink diamond is positioned right of a medium blue hexagon,the medium blue hexagon is positioned left of a small pink diamond,the small pink diamond is positioned right of a medium blue hexagon,0.9852008819580078,1,1,1
8737,above a big blue circle is a medium purple circle,a medium purple circle is above a medium blue circle,a medium blue circle can be seen above a medium purple circle,0.9515846371650696,2,0,1
7,below a big green octagon is a medium pink square,a medium green octagon is above a medium pink square,a medium green octagon is above a medium pink square,0.9999999403953552,2,0,1
1482,a medium orange octagon can be seen right of a big yellow square,a medium yellow square is left of a medium orange octagon,a medium orange square is left of a big yellow octagon,0.9861181378364563,15,0,0
5468,left of a medium black hexagon is a big red triangle,a big red triangle is left of a medium black hexagon,left of a medium black hexagon is a big red triangle,0.9828630685806274,1,1,1
5600,right of a big pink square is a medium red diamond,a medium pink square is left of a small red diamond,left of a small red square is a medium pink diamond,0.9864827394485474,11,0,0
586,a big yellow square is below a medium yellow circle,a medium yellow circle is above a medium yellow square,a big yellow square is below a medium yellow circle,0.95681232213974,1,1,1
9804,a medium green octagon can be seen left of a medium orange hexagon,a medium green octagon is left of a medium orange hexagon,a medium orange hexagon is left of a big green octagon,0.9791238307952881,3,0,1
4792,a small red octagon is above a big green hexagon,a small red octagon is above a big green hexagon,a small red octagon is above a big green hexagon,1.0,1,1,1
2088,right of a medium purple diamond is a big black circle,a small purple diamond is left of a big black circle,a medium black diamond is left of a small purple circle,0.9661219120025635,21,0,0
1813,the small orange triangle is positioned right of a small black hexagon,a medium black hexagon is left of a medium orange triangle,a medium black hexagon is left of a small orange triangle,0.9853795170783997,65,0,0
353,a medium black octagon is right of a small pink square,a small pink square is left of a medium black octagon,a medium black octagon is right of a small pink square,0.9801490306854248,1,1,1
5133,a big pink diamond can be seen below a big blue circle,a big blue circle is above a small pink diamond,a small pink diamond is above a big blue circle,0.9816868305206299,12,0,0
5841,a big green square can be seen below a small pink diamond,a small pink diamond is above a medium green square,a medium pink diamond is below a small green square,0.9852206110954285,40,0,0
3984,the medium yellow square is positioned right of a medium green octagon,a medium green octagon is left of a medium yellow square,a medium green octagon is right of a small yellow square,0.9808176159858704,8,0,0
1902,a medium green hexagon is right of a big black octagon,a big black octagon is left of a small green hexagon,a small green octagon is left of a small black hexagon,0.9849124550819397,14,0,0
5761,the big purple square is positioned below a small pink hexagon,a small pink hexagon is above a medium purple square,above a small pink hexagon is a small purple square,0.9779831767082214,15,0,0
1893,a medium black square is left of a medium pink square,the medium black square is positioned left of a medium pink square,a medium black square is left of a medium pink square,0.9457093477249146,1,1,1
7632,left of a big pink triangle is a medium orange hexagon,a medium orange hexagon is left of a medium pink triangle,a medium pink hexagon is left of a small orange triangle,0.9851558804512024,3,0,1
9337,above a big black triangle is a small purple octagon,a medium purple octagon is above a small black triangle,below a small purple octagon is a medium black triangle,0.9809097051620483,9,0,0
6255,left of a big pink square is a small purple diamond,a small purple diamond is left of a big pink square,a small purple diamond is left of a small pink square,0.9936707615852356,3,0,1
2831,right of a small purple square is a medium purple octagon,a small purple square is left of a medium purple octagon,a medium purple square is left of a medium purple octagon,0.9813995361328125,4,0,1
4401,left of a big yellow octagon is a medium green octagon,a small green octagon is left of a big yellow octagon,a medium green octagon is left of a big yellow octagon,0.9758576154708862,2,0,1
5655,the medium pink square is positioned right of a small yellow hexagon,a medium yellow hexagon is left of a medium pink square,left of a medium pink hexagon is a big yellow square,0.9780368804931641,19,0,0
3784,left of a small orange triangle is a small green circle,a medium green circle is left of a small orange triangle,left of a small orange triangle is a small green circle,0.9528501033782959,1,1,1
9326,a small blue diamond is left of a big blue hexagon,a small blue diamond is left of a big blue hexagon,a small blue diamond is left of a big blue hexagon,0.9999999403953552,1,1,1
7841,a medium green octagon can be seen left of a big orange square,a medium green octagon is left of a medium orange square,a medium orange octagon is right of a big green square,0.9654181003570557,8,0,0
6816,a big red circle is left of a big pink hexagon,a big red circle is left of a medium pink hexagon,a big red circle is left of a big pink hexagon,0.9801836013793945,1,1,1
4823,the big black triangle is positioned below a medium blue diamond,a medium blue diamond is above a medium black triangle,above a medium blue triangle is a medium black diamond,0.984983503818512,11,0,0
3189,a big yellow hexagon can be seen above a medium orange square,a medium yellow hexagon is above a medium orange square,a medium yellow hexagon is above a small orange square,0.9876182079315186,17,0,0
6961,the small pink triangle is positioned right of a big pink octagon,a big pink octagon is left of a small pink triangle,left of a big pink octagon is a medium pink triangle,0.9765218496322632,8,0,0
9360,a small black square is below a small pink diamond,a small pink diamond is above a medium black square,a medium pink diamond is above a big black square,0.9819090366363525,2,0,1
9203,below a small blue octagon is a medium pink octagon,a medium blue octagon is above a medium pink octagon,above a medium blue octagon is a medium pink octagon,0.9912720322608948,2,0,1
3956,the small orange triangle is positioned left of a big red diamond,a small orange triangle is left of a big red diamond,left of a small orange triangle is a big red diamond,0.9860069751739502,3,0,1
8821,a medium pink diamond is right of a big green circle,a big green circle is left of a small pink diamond,left of a big green diamond is a small pink circle,0.9753835201263428,17,0,0
7747,a big red triangle is right of a medium black diamond,a medium black diamond is left of a medium red triangle,left of a medium black diamond is a medium red triangle,0.9888850450515747,6,0,0
5014,the medium purple diamond is positioned above a big purple diamond,a small purple diamond is above a small purple diamond,a medium purple diamond is above a small purple diamond,0.9667291045188904,20,0,0
8445,a medium black octagon can be seen below a small orange circle,a medium orange circle is above a small black octagon,a medium black circle is above a medium orange octagon,0.9804778099060059,9,0,0
7493,below a medium orange triangle is a medium yellow octagon,a medium orange triangle is above a medium yellow octagon,above a medium orange octagon is a medium yellow triangle,0.9916915893554688,2,0,1
5552,a medium pink circle is right of a medium yellow diamond,a medium yellow diamond is left of a medium pink circle,a medium yellow diamond is left of a small pink circle,0.9881925582885742,6,0,0
